"Name","Label"
"Innocentius 1432-1492 папа VIII","Latin"
"Innocentius PP. VIII","Latin"
"Innocentius PP. VIII, 1432-1492","Latin"
"Innocentius VIII 1432–1492 Papa","Latin"
"Innocenci VIII, papa, 1432-1492","Latin"
"Henricus Institor","Latin"
"Institoris, H. 1430-1505 Heinrich","Latin"
"Institoris, Heinrich","Latin"
"Institoris, Heinrich, 1430-1505.","Latin"
"Kraemer, Heinrich, O.P., 1430-1505","Latin"
"Institoris, Heinrich, O.P., 1430-1505","Latin"
"Institoris, Henricus","Latin"
"Institoris, Henricus, ?-1508, O.P.","Latin"
"Institoris, Henricus, 1430?-1505","Latin"
"Kramer, Heinrich","Latin"
"Kramer, Heinrich 1430-1505","Latin"
"Kramer, Heinrich, 1430-1505","Latin"
"Kramer, Heinrich, O.P., 1430-1505","Latin"
"Institoris, Heinrich, asi 1430-1505","Latin"
"Iotsaldus, Cluniacensis, -approximately 1052","Latin"
"Iotsaldus Cluniacensis.","Latin"
"Iotsald von Saint-Claude","Latin"
"Iotsaldus Cluniacensis -1051","Latin"
"Iotsaldus Cluniacensis","Latin"
"Iotsaldus Cluniacensis, c. 975-c.1052","Latin"
"Jotsaud de Cluny, 097.-1052","Latin"
"Jotsauld de Cluny","Latin"
"Iotsaldus, de Cluny","Latin"
"Jotsand of Cluny","Latin"
"Jotsaud","Latin"
"Irlande, John, fl. 1455-1490","Latin"
"Irland, John","Latin"
"Ireland, John, approximately 1435-approximately 1500","Latin"
"John Ireland","Latin"
"Ireland, John, 1435?-1500?","Latin"
"John Ireland skotský teolog","Latin"
"Isaac, de Stella, ca. 1110-ca. 1174","Latin"
"Isaac, de Stella (1110/20-1169)","Latin"
"Isaac, de l'Étoile, -1169","Latin"
"Isaac Ré, Abt 1100-1169","Latin"
"Isaac of Stella","Latin"
"Isaac de Stella, m. c. 1169","Latin"
"Isaac de Stella, činný 12. století","Latin"
"Isaac de Stella (około 1100-około 1169).","Latin"
"Isaac de Stella (?-ok. 1169)","Latin"
"Isaac de L'Étoile","Latin"
"Isaac of Stella English-French theologian","Latin"
"Iseu 420-340 aC?","Latin"
"Iserninus Irish bishop","Latin"
"Saint Iserninus","Latin"
"Isernius","Latin"
"Iserninus Hibernus","Latin"
"Iserninus Hibernus -469","Latin"
"Isidor Sevilla, Erzbischof, Heiliger 560-636","Latin"
"Isidore de Séville saint 0560?-0636","Latin"
"Isidore de Séville, 0560?-0636, saint","Latin"
"Isidore Saint of Seville (π.636)","Latin"
"Isidore of Seville, Saint","Latin"
"Isidore, Hispalensis 560-636","Latin"
"Saint Isidore of Seville","Latin"
" około 560-636).","Latin"
"Izydor z Sewilli (święty ","Latin"
" ok. 560-636)","Latin"
"Isidore, de Séville, saint, -636","Latin"
"Isidorus, s., arciv. di Sevilla, c. 570-636","Latin"
"Isidorus, Hispalensis, ca. 560-636","Latin"
"Isidorus, évêque de Séville, saint","Latin"
"Isidorus, dýrlingur, 636","Latin"
"Isidorus, Hispalensis","Latin"
"Isidorus Hispalensis helgen, biskop av Sevilla","Latin"
"Isidorus Hispalensis","Latin"
"Isidorus av Sevilla, helgon, ca 560-636","Latin"
"Isidoro, Santo, Arzobispo de Sevilla","Latin"
"Isidoro, De Sevilla, Santo, Ca. 560-636","Latin"
"Isidoro, de Sevilha, Santo, m.636.","Latin"
"Isidoro de Sevilha, Santo, ca 560-636","Latin"
"Isidore, of Seville, Saint, d. 636","Latin"
"Isidorus,  iz Seville,  svetnik,  ok. 560-636","Latin"
"Istvánffy Miklós (1538-1615) politikus, költő","Latin"
"Baron Miklós Istvánffy","Latin"
"Istv©Łnffy, Mikl©đs, 1538-1615","Latin"
"Nicolaus Istuanfius","Latin"
"Istvanffy, Miklos","Latin"
"Isthuanffius, Nicolaus, 1538-1615","Latin"
"Arulenus Rusticus senator Romanus, philosophus","Latin"
"Iunius Arulenus Rusticus, Quintus","Latin"
"Iunius Arulenus Rusticus, Quintus gest. 93 n. Chr","Latin"
"Quintus Iunius Arulenus Rusticus","Latin"
"Iu, de Chartres, sant, aproximadament 1040-1116","Latin"
"Ivo Carnotensis","Latin"
"Ivo Carnotensis 1040-1116","Latin"
"Ivo Carnotensis, s., vesc. di Chartres, c. 1040-1116","Latin"
"Ivo Evêque de Chartres, Saint","Latin"
"Ivo helgen, biskop av Chartres","Latin"
"Ivo ze Chartres, svatý, asi 1040-asi 1116","Latin"
"Ivo епископ Шартрский ок.1040-1115","Latin"
"Ivo, Carnotensis episcopus","Latin"
"Ivo,  Santo, Bispo de Chartres, ca. 1040-1116.","Latin"
"Yves de Chartres saint 1040?-1116","Latin"
"Yves de Chartres, 1040?-1116, saint","Latin"
"Iwo z Chartres (święty ","Latin"
" 1040?-1116).","Latin"
"Ivo, Carnotensis, ca. 1040-1116","Latin"
" ok. 1040-1116)","Latin"
"Saint Ivo of Chartres","Latin"
"Yves de Chartres","Latin"
"Yves de Chartres apie 1040–1116 šventasis","Latin"
"Jacob, Émile 1867-1953","Latin"
"Jacob, Émile, 18..-....","Latin"
"Jacob, É. (Émile)","Latin"
"Jacob, Émile.","Latin"
"Jacobi, Carl Gustav Jakob, 1804-1851","Latin"
"Carolus Gustavus Iacobus Iacobi","Latin"
"Jacobi, C. G. J. (Carl Gustav Jakob)","Latin"
"Jacobi, Karl Gustav Jacob","Latin"
"Jacobi, C. G. J. 1804-1851","Latin"
"Jacobi, C.G.J.","Latin"
"Jacobi, Carl Gustav J. (Carl Gustav Jacob), 1804-1851","Latin"
"Jacobi, Carl Gustav Jacob, 1804-1851.","Latin"
"Jacobi, Carl Gustav Jacob","Latin"
"Jacobitz, Karl","Latin"
"Jacobitz, Karl Gottfried 1807-1875","Latin"
"Karl Gottfried Jacobitz deutscher Philologe","Latin"
"Jacobitz, Carl","Latin"
"Jacobitz, Karl 1807-1887","Latin"
"Jacobitz, Karl Gottfried, 1807-1887.","Latin"
"Cessolis, Iacobus de, O.P., f. 1288-1322","Latin"
"Jacques, de Cessoles, fl. 1288-1322","Latin"
"Jacques de Cessoles, O.P., f. 1288-1322","Latin"
"Jacques de Cessoles, 12..-13..","Latin"
"Jacques de Cessoles","Latin"
"Jacopo fa Cessole","Latin"
"Jacobus, de Cessolis, fl. 1288-1322","Latin"
"Jacobus, de Cessolis, ca. 1250-ca. 1322","Latin"
"Jacobus de Cessolis, O.P., f. 1288-1322","Latin"
"Jacobus de Cessolis (12..-13..).","Latin"
"Jacob of Cessole","Latin"
"Iacobus de Cessolis, O.P., f. 1288-1322","Latin"
"Iacobus de Cessolis, -asi 1322","Latin"
"Iacobus de Cessolis","Latin"
"Giacomo da Cessole, O.P., f. 1288-1322","Latin"
"Cessolis, Jacobus de","Latin"
"Jacobus de Cessolis (French or Italian author, active late 13th century)","Latin"
"Cessoles, Jacques de, époque 1288-1322.","Latin"
"Jacobus de Dacia, 1483?-1567?","Latin"
"Nicholai, Iacobus, de Dacia","Latin"
"Jacobus de Dacia","Latin"
"Jacobus, de Dacia, ca. 1483-1567","Latin"
"Jacobus Nicholai, De Dacia","Latin"
"Jacobus de Dacia 1484-1566","Latin"
"Jacobus approximately 1483-1567 de Dacia","Latin"
"Jacob den Danske dansk munk","Latin"
"Iacobus Nicholai de Dacia","Latin"
"Brother Jacob","Latin"
"Jakob den Danske","Latin"
"Jakub z Voragine (błogosławiony ","Latin"
" około 1228-1298).","Latin"
"Giacomo/Jacopo da Varazze","Latin"
" ok. 1229-1298)","Latin"
"Santiago de la Vorágine ca. 1230-1298","Latin"
"Jacobus, de Voragine, ca. 1226-1298","Latin"
"Jacques de Voragine, 1228?-1298","Latin"
"Jacques, de Voragine, environ 1229-1298","Latin"
"Iacobus de Voragine","Latin"
"Iacobus de Voragine, b., c. 1229-1298","Latin"
"Iacopo da Varazze","Latin"
"Iacopo, da Varazze, aproximadament 1226-1298","Latin"
"Iacobus a Voragine archiepiscopus catholicus","Latin"
"Jacobus da Varagine","Latin"
"Jacobus de Voragine","Latin"
"Jacobus de Voragine apie 1228-1298","Latin"
"Jacobus de Voragine erkebiskop av Genova -1298","Latin"
"Jacobus de Voragine, ap 1230-1298","Latin"
"Jacobus de Varagine","Latin"
"Jacobus de Voragine, ca 1228-1298, O.P.","Latin"
"Jacopo da Voragine (Italian archbishop and writer, ca. 1230-1298)","Latin"
"Jacobus de Voragine, asi 1230-1298","Latin"
"Jacobus, de Voragine, approximately 1229-1298","Latin"
"Jacobus, de Voragine, 1229?-1298","Latin"
"de Voragine, Jacobus","Latin"
"Jacobus, de Voragine (π. 1229-1298)","Latin"
"Jacobus Genua, Erzbischof 1228-1298","Latin"
"Jacobus de Voragine, umbes 1230-1298.","Latin"
"Jacoby, Karl","Latin"
"Jacoby, Karl Sigismund, 1849-1939","Latin"
"Karl Jacoby","Latin"
"Jacoby, Karl, 1849-1939.","Latin"
"Jacopone, da Todi","Latin"
"Jacopone da Todi OFM 1230c-1306","Latin"
"Benedetti, Giacopone de', 1230-1306","Latin"
"Iacopone, da Todi, asi 1230-1306","Latin"
"Iacopone da Todi, 1230?-1306","Latin"
"Iacopone : da Todi","Latin"
"Iacobus de Benedictis","Latin"
"Da Todi, Jacopone 1230-1306","Latin"
"Benedetti, Jacopo di, 1230-1306","Latin"
"Jacopone, da Todi, ca. 1230-1306","Latin"
"Jacopone da Todi 1236-1306","Latin"
"Jacques approximately 1170-1240 de Vitry","Latin"
"Jacobus de Vitriaco, card., c. 1170-1240","Latin"
"Jacobus Vitriacensis","Latin"
"Jacobus Vitriacensis biskop av Vitry","Latin"
"Jacobus, De Vitriaco","Latin"
"Jacques de Vitry (117.-1240)","Latin"
"Jacob/ James of Vitry","Latin"
"Jacques de Vitry кардинал ок.1160-1240","Latin"
"Jacques de Vitry, 116.?-1240","Latin"
"Jacques de Vitry, 1170?-1240","Latin"
"Jacques de Vitry, asi 1170-1240","Latin"
"Jacques Vitry'st, u.1160-1240.","Latin"
"Jacques, de Vitry, approximately 1170-1240","Latin"
"Jacques, de Vitry, ca. 1165-1240","Latin"
"Jacques, de Vitry, ca.1170-1240.","Latin"
"Vitry, Jacques de, ca 1165-1240","Latin"
"Jakob von Vitry, Kardinal 1165-1240","Latin"
"Jacques de Vitry (1170?-1240).","Latin"
"Jacques, de Vitry, environ 1170-1240","Latin"
"Johann Christiat Jahn","Latin"
"Johann Christian Jahn","Latin"
"Jahn, Johann Christian","Latin"
"Johann Chriktian Jahn","Latin"
"Jahn, Johann Christian, 1797-1846","Latin"
"Jahn, Otto von, 1813-1869","Latin"
"Jahn, Otto","Latin"
"Iahn, Otto, 1813-1869","Latin"
"Otto Jahn","Latin"
"Otto Iahn","Latin"
"Jahn, Otto, 1813-1869.","Latin"
"Jahn, Otto, 1813-1868","Latin"
"Jahnke, Ricardus","Latin"
"Richard Jahnke","Latin"
"Jahnke, Richard, 1868-....","Latin"
"Jahnke, Richard","Latin"
"Jan, Ludwig (Ludovicus)","Latin"
"Jan, Ludwig von, 1807-1869, latiniste","Latin"
"Ludovicus Janus","Latin"
"Ludwig von Jan","Latin"
"Janell, W. 1877-1932 Walther","Latin"
"Walther Janell","Latin"
"Janell, Walther (1877-przed 1935).","Latin"
"Janell, Walther","Latin"
"Ianell, Walther","Latin"
"Janicki, Klemens","Latin"
"Ianicius, Clemens (Klemens), 1516-1543","Latin"
"Janicki, Klemens, 1516-1543?","Latin"
"Clemens Ianicius","Latin"
"Iensenius, Cornelius (1510-1576)","Latin"
"Iansenius, Cornelius, vesc. di Gent, 1510-1576","Latin"
"Jansen, Cornelis","Latin"
"Jansen, Cornelis, 1510-1576","Latin"
"Jansen, Cornelis, vesc. di Gent, 1510-1576","Latin"
"Jansenius, Cornelius, eerste bisschop van Gent, 1510-1576","Latin"
"Cornelius Jansen, the Elder","Latin"
"Cornelius Iansenius Hulstensis","Latin"
"Jansenius, Cornelius, bisschop van Ieper, 1585-1638","Latin"
"Jansenius, Cornelius, vesc. di Ypres, 1585-1638","Latin"
"Jansen, Cornelis, vesc. di Ypres, 1585-1638","Latin"
"Jansen, Cornelius, 1585-1638.","Latin"
"Cornelius Otto Jansenius","Latin"
"Cornelius Jansen","Latin"
"Jansen, Cornelis, 1585-1638","Latin"
"Cornelius Iansenius","Latin"
"Jansenius, Cornelius","Latin"
"Janssonius Van Waesberge, Johannes, 1616?-1681","Latin"
"Janssonius van Waesberge, Johannes 16..-1681","Latin"
"Janssonius van Waesberge, Johannes, -1681 ?","Latin"
"Secundus, Johannes 1511-1536","Latin"
"Secundus, Joannes Nicola, 1511-1536","Latin"
"Secundus, Joannes (Joannes Nicolai), 1511-1536","Latin"
"Secundus, Joannes","Latin"
"Secundus, Ioannes Nicolai (1511-1536).","Latin"
"Second, Jean, 1511-1536","Latin"
"Second, Jean","Latin"
"Secundus, Joannes Nicolai","Latin"
"Janus Secundus 1511-1536","Latin"
"Secundus, Joannes, 1511-1536","Latin"
"Jan Everaerts","Latin"
"Everaerts, Joannes Nicolai of Jan 1511-1536","Latin"
"Everaerts, Jan, 1511-1536","Latin"
"Janus Secundus","Latin"
"Jean Jaurès franca socialista politikisto (1859-1914)","Latin"
"Jaurès, Jean, 1858-1914","Latin"
"Auguste Marie Joseph Jean Léon Jaurès","Latin"
"Jaurès, Jean (Auguste Marie Joseph Jean), 1859-1914","Latin"
"Ioannes Jaurès","Latin"
"Jaur©·s, Jean L©♭on, 1859-1914","Latin"
"Jaurès, Jean","Latin"
"Jaures, Jean Leon 1859-1914","Latin"
"Iavolenus Priscus, Gaius Octavius Tidius Tossanius Lucius ca. 60 v. Chr.-12","Latin"
"Gaius Octavius Tidius Tossianus Lucius Iavolenus Priscus","Latin"
"Iaxolengs Priscus","Latin"
"Iavolenus Pmisuus","Latin"
"Iavolenus Priscus","Latin"
"Iohannes Sancti Arnulfi Metensis abbas (v. 960, m. 977/984)","Latin"
"Jean de  Saint-Arnoul","Latin"
"John of St. Arnulf","Latin"
"Saint-Arnoul, Jean de.","Latin"
"Jean de Saint-Arnoul, 09..-0984?","Latin"
"Jean, de Saint-Arnoul, -approximately 984","Latin"
"Johannes, de Sancto Arnulfo","Latin"
"Johannes de Sancto Arnulfo","Latin"
"Jean, de Saint-Arnoul, -asi 984","Latin"
"Justus Jeep deutscher Klassischer Philologe und Gymnasiallehrer","Latin"
"Jeep, Justus","Latin"
"Jeep, Justus (Justus Wilhelm Linde)","Latin"
"Jeep, Justus Wilhelm Linde 1799-1884","Latin"
"Jeep, Justus, 1799-1884","Latin"
"Jeep, Justus, latiniste","Latin"
"Jeep, Justus Wilhelm Linde","Latin"
"Hieronymus, helgon, ca 347-420","Latin"
"Hieronymus, S. E. ок.340-420","Latin"
"Hieronymus, S. E. ок.340-420 Sophronius Eusebius","Latin"
"Hieronymus, sanctus","Latin"
"Sophronius Eusebius Hieronymus","Latin"
"Saint Jerome","Latin"
"Jeroným, svatý, asi 342-420","Latin"
"Jerônimo, Santo, m. 419 ou 20.","Latin"
"Jerónimo, Santo, ca 343-420","Latin"
"Jerónimo, Santo","Latin"
"Hieronymus, Eusebius","Latin"
"Hieronim (święty ","Latin"
"Jérôme, saint, environ 347-environ 420","Latin"
"Jérôme, saint, -419 ou 420","Latin"
"Jerome, Saint, d. 419 or 20","Latin"
"Jerome of Stridonium, Saint","Latin"
"Hieronymus, Sophronius Eusebius, ca. 349-420","Latin"
"Hieronymus, Sophronius Eusebius 345-420","Latin"
"Hieronymus  <santo>","Latin"
"Hieronims, Svētais, ap 347-420","Latin"
"Eusebius Sophronius Hieronymus","Latin"
"Hieronymus helgen","Latin"
"Hieronymus Stridonensis","Latin"
"Hieronymus,  svetnik","Latin"
"Hieronymus, 342?-420","Latin"
"Jerome, Saint (Roman religious leader, saint, ca. 342-420)","Latin"
" około 340-około 420).","Latin"
" ok. 340-ok. 420)","Latin"
"Jérôme, 0345?-0420, saint","Latin"
"Hieronymus de Moravia","Latin"
"Hieronymus de Moravia 1250-","Latin"
"Jeroným Moravský","Latin"
"Jeronimus, de Moravia s. XIII-XIV","Latin"
"Jerome of Moravia","Latin"
"Jérôme fl. 1272-1304 de Moravie","Latin"
"Jérôme de Moravie, 12..-12..","Latin"
"Hieronymus, de Moravia, 13e eeuw","Latin"
"Hieronymus de Moravia.","Latin"
"Hieronymus de Moravia, O.P. sec. XIII","Latin"
"Hieronymus de Moravia dominikánský mnich a hudební teoretik","Latin"
"Hieronim z Moraw","Latin"
"Jiménez de Rada, Rodrigo, card., c. 1170-1247","Latin"
"Jiménez de Rada, Rodrigo (około 1170-1247).","Latin"
"Jiménez de Rada, Rodrigo, 1170-1247","Latin"
"Ximenius de Rada, Rodericus 1170-1247","Latin"
"Rodrigo, apb. of Toledo","Latin"
"Jiménez de Rada, Rodrigo, environ 1170-1247","Latin"
"Rodrigo Jiménez (Ximénez) de Rada","Latin"
"Rodericus Ximenius, de Rada, ca. 1170/80-1247","Latin"
"Jiménez de Rada, Rodrigo","Latin"
"Rodrigo Semenez Arradakoa Nafar jatorriko Gaztelako apezpiku eta historia idazlea","Latin"
"Jiménez de Rada, Rodrigo, ca. 1170-1247","Latin"
"Jiménez de Rada, Rodrigo, ca 1170-1247","Latin"
"Ioachim Florensis","Latin"
"Gioacchino da Fiore","Latin"
"Joachim of Flora","Latin"
"Joachim ca. 1132-1202 of Fiore","Latin"
"Johannes Glastoniensis 1400-","Latin"
"Johannes Glastoniensis englischer Geschichtsschreiber","Latin"
"Jean de Glastonbury","Latin"
"John of Glastonbury","Latin"
"Joannes Glastoniensis","Latin"
"Johannes Glastoniensis ca. um 1400","Latin"
"Iohannes Glastoniensis, O.S.B., f. 1400","Latin"
"Ioannes Tomitanus","Latin"
"Jean Maxence, 04..?-05..","Latin"
"Johannes Tomitanus 431/449","Latin"
"Joannes biskop av Tomitana","Latin"
"Jean de Tomi","Latin"
"Philoponus, John, S. 6","Latin"
"Giovanni Di San Gimignano","Latin"
"Ioannes : Philoponus  <ca. 490-ca. 570>","Latin"
"Philopon, Jean, activité 6e siècle","Latin"
"Joannes de Sancto-Geminiano","Latin"
"Jocelinus","Latin"
"Jocelin Monk of Furness","Latin"
"Jocelinus, 12..-12.., Monk of Furness","Latin"
"Jocelin of Brakelond","Latin"
"Jocelinus de Brakelonda","Latin"
"Jocelin of Glasgow Cistercian monk and cleric","Latin"
"Jocelin de Brakelond","Latin"
"Johannes d'Aeles","Latin"
"Johannes d'Artes","Latin"
"Johannes d'Areeo","Latin"
"Johannes d'Arles","Latin"
"Johannes t'Arles","Latin"
"Johagnes d'Arles","Latin"
"Johanbes d'Atles","Latin"
"Canabutzes, Joannes","Latin"
"Johannes Canabutius","Latin"
"Johannes Canabutius 15. Jh.","Latin"
"Iohannes Canabutius, sec. XV","Latin"
"Johannes Diaconus Romanus","Latin"
"Johannes Diaconus Romanus pa. 5zh/6th century","Latin"
"Johannes Diaconus Romanus ca. 5th/6th pentury","Latin"
"gohannes Diaconus Romanus ca. 5th/6th century","Latin"
"Johannes Diaconus Romanus ca. 5to/6th century","Latin"
"Johannms Ligalis Compositeur","Latin"
"Johannes Lemflis Compositeur","Latin"
"Johannes Legalis ","Latin"
"Johannes Legalis Compositeur","Latin"
"Johannes qegalis Compositeur","Latin"
"pohannes Legalis Compositeur","Latin"
"Ioannes de Alta Silva","Latin"
"Jean de Haute-Seille","Latin"
"Jean de Haute-Seille, 1184-1212","Latin"
"Jean de Hauteville","Latin"
"Johannes, de Alta Silva, ca. 1184-ca. 1212","Latin"
"Joannes de Alta Silva","Latin"
"John of Auville","Latin"
"Jean, de Haute-Seille, active 1184-1212","Latin"
"Johannes, de Alta Silva, active 1184-1212","Latin"
"Johannes, 1184-1212","Latin"
"Johannes de Alta Silva, active 1184-1212","Latin"
"Johannes de Alta Silva, 11/1200-talet","Latin"
"Johannes de Alta Silva","Latin"
"Johannes de Alta Silva (czynny 1184-1212).","Latin"
"Johannes, de Aquila, ?-1479","Latin"
"Giovanni da L'Aquila","Latin"
"Johannes Aquilanus -1479","Latin"
"Aquila, Johannes active 1378-1400","Latin"
"Aquilano, Giovanni ( -1479).","Latin"
"Giocanni Aquilano","Latin"
"Giovanni : da L'Aquila  <m. 1479>","Latin"
"Giovanni Aquilano, O.P., m. 1479","Latin"
"Giovanni da l'Aquila author (-1479)","Latin"
"Jopnnes de Caulibus","Latin"
"Joacnes de Cauuibus","Latin"
"Joannes de Caulibus","Latin"
"John of Caulibus","Latin"
"John of Hauville","Latin"
"Johannes, de Hauvilla, 12th century","Latin"
"Johannes de Hauvilla, 1100-talet","Latin"
"Johannes de Hauvilla 1100-","Latin"
"Joannes Hautivillensis","Latin"
"Johannes‏ Annaevillanus","Latin"
"Jean d'Hauville, 11..-1200?","Latin"
"Jean d'Hauville, asi 1150-asi 1200","Latin"
"Jean d'Hauville","Latin"
"Johannes de Hauvilla","Latin"
"Iohannes de Alta Silva, O.Cist., sec. XII","Latin"
"Jean d'Auville","Latin"
"Iohannes de Rupescissa, O.F.M., c. 1300-c. 1365","Latin"
"Jean de Roquetaillade, 1310?-1366?","Latin"
"Joannes de Rupescissa","Latin"
"Johaness de Rupescissa","Latin"
"Johannes de Rupescissa","Latin"
"Johannes de Rupescissa (ok. 1310-1366)","Latin"
"Johannes de Rupescissa, asi 1300-asi 1365","Latin"
"Johannes von Roquetaillade, OFM 1310-1365","Latin"
"Johannes, de Rupescissa, ca. 1300-ca. 1365","Latin"
"John Cutcliffe","Latin"
"Roquetaillade, Jean de, O.F.M., c. 1300-c. 1365","Latin"
"Johannes, Calderinus, ca. 1300-1365","Latin"
"Johannes Dumbleton","Latin"
"Dumbleton, John (około 1310-około 1346).","Latin"
"Iohannes de Dumbleton","Latin"
"Dumbleton, John (ok. 1310-ok. 1349)","Latin"
"Johannes I. Papst -526","Latin"
"John I, Pope (Roman pope, died 526)","Latin"
"Jan I., papež, -526","Latin"
" -526).","Latin"
"Jan I (papież ","Latin"
"Ioannes I","Latin"
"Giovanni I","Latin"
"Johannes PP. I","Latin"
"John -526 Pope I","Latin"
"Pope John I","Latin"
"Mercurius","Latin"
"Johannes II. Papst -535","Latin"
"Johannes PP. II","Latin"
"John II, Pope (Roman pope, 470-535)","Latin"
"John II, Pope, -535","Latin"
"Pope John II","Latin"
"Jan II., papež, -535","Latin"
"Iohannes II","Latin"
"Johannes PP. III","Latin"
"John III, Pope (Roman pope, died 574)","Latin"
"Pope John III","Latin"
"Jan III., papež, -574","Latin"
"Johannes III. Papst -574","Latin"
"Jean III pape 05..-0574","Latin"
"Iohannes III","Latin"
"Jan III (papież ","Latin"
" -574).","Latin"
"Pope John IV","Latin"
"John IV, Pope (Dalmatian pope, died 642)","Latin"
"Johannes PP. IV","Latin"
"Johannes IV. Papst -642","Latin"
"Ioannes IV","Latin"
"Iohannes IV, papa","Latin"
"Iohannes PP m. 642 IV","Latin"
"Jan IV., papež, -642","Latin"
"Iohannes PP. IV, m. 642","Latin"
"Ioannes Paulus PP. II","Latin"
"Joannes Paulus II, paus, 1920-2005","Latin"
"Johannes Paul II pave 1920-2005","Latin"
"Johannes Paul II. Papst 1920-2005","Latin"
"Johannes Paulus II paus","Latin"
"Johannes Paulus II pave","Latin"
"Johannes Paulus II, paavst, 1920-2005.","Latin"
"Johannes Paulus II, påve, 1920-2005","Latin"
"Joan Pau II, papa, 1920-2005","Latin"
"John Paul II","Latin"
"John Paul II, Pope (Polish pope, 1920-2005)","Latin"
"John Paul II, Pope, Saint","Latin"
"Juan Pablo II, Papa, 1920-2005","Latin"
"Juan Pablo II, Papa, Santo","Latin"
"Wojtyla, Karol Josef, 1920-2005","Latin"
"Wojtyła, Karol, 1920-2005.","Latin"
"John Paul II, Pope","Latin"
"Joannes Paulus папа II 1920-2005","Latin"
"João Paulo II, Papa, 1920-2005","Latin"
"Jawień, Andrzej, pseud., 1920-2005.","Latin"
"Jānis Pāvils II, pāvests, 1920-2005","Latin"
"Iohannes Paulus PP. II, s., 1920-2005","Latin"
"Iohannes Paulus PP 1920-2005 b II","Latin"
"Iohannes Paulus II, sanctus","Latin"
"Iohannes Paulus 2世, 1920-2005, 教皇","Latin"
"Ioannes Paulus II, papa","Latin"
"Ioannes Paulus II  <papa>","Latin"
"Giovanni Paolo Ⅱ papa 1920-2005","Latin"
"Jóhannes Páll II, páfi, 1920-2005","Latin"
"Jean-Paul II, pape, 1920-2005","Latin"
"Sarrazin, Jean, činný 12. století","Latin"
"Sarrazin, Jean, 11..-11.., clerc poitevin","Latin"
"Sarrazin, Jean  <sec. 12.>","Latin"
"Johannes Sarracenus","Latin"
"Joannes Sarracenus (1100-1199).","Latin"
"Jean Sarrazin","Latin"
"Iohannes Sarracenus","Latin"
"John Sarracin","Latin"
"Jan XI., papež, -935","Latin"
"Johannes XI. Papa -935","Latin"
"John XI, Pope, -936","Latin"
"Pope John XI","Latin"
"Johannes XIX. Papst -1032","Latin"
"John XIX, Pope (Italian pope, died 1032)","Latin"
"John XIX, Pope, -1032","Latin"
"Joannes XIX, paus, -1032","Latin"
"Pope John XIX","Latin"
"Iohannes PP 1226-1277 XXI","Latin"
"Peter of Spain","Latin"
"Petrus Hispanus","Latin"
"Pedro Hispano","Latin"
"Petrus Iuliani, 1226-1277","Latin"
"John XXII, Pope","Latin"
"Ioannes папа XXII 1245-1334","Latin"
"Iohannes XXII","Latin"
"Iohannes XXII 1245–1334 Papa","Latin"
"Jan XXII (papież ","Latin"
" 1245-1334).","Latin"
"Jan XXII., papež, 1244-1334","Latin"
"Jean XXII","Latin"
"Jean XXII pape 1245-1334","Latin"
"Jean XXII, 1245-1334, pape","Latin"
"Jean XXII, pape, -1334","Latin"
"João XXII, Papa, 1245-1334.","Latin"
"Joan XXII, papa, 1249?-1334","Latin"
"John XXII","Latin"
"John XXII, Pope, d. 1334","Latin"
"Johannes XXII. Papst 1244-1334","Latin"
"John of Ford","Latin"
"Jean, abbé de Ford","Latin"
"Johannes de Forda","Latin"
"Marbres, Joan, actiu segle XIV-segle XV","Latin"
"Johannes Canonicus, fl. 1329, O.F.M.","Latin"
"Juan Marbres","Latin"
"John, Canonicus, 14th century","Latin"
"John the Canon","Latin"
"Marbres, Joan s. XIV/XV","Latin"
"Johannes Canonicus, 12..-....","Latin"
"Johannes Canonicus ( -około 1329).","Latin"
"Johannes Canonicus ca. um 1329","Latin"
"Canonicus, Ioannes","Latin"
"Ioannes Canonicus (czynny ok. 1329)","Latin"
"Iohannes Canonicus, O.F.M., f. 1329","Latin"
"Joannes Canonicus, activité 1329","Latin"
"Johannes Canonicus","Latin"
"Iohannes Canonicus","Latin"
"John active 1285-1316 de Sautre","Latin"
"John of Sawtry","Latin"
"John de Sautre","Latin"
"Johannes de Sautre","Latin"
"Johannes Dritonus","Latin"
"Jonannes XXI, paus, 1215-1277","Latin"
"John of Driton","Latin"
"Johannes XXI, paus, 1215-1277","Latin"
"Johanues XXI, paus, 1215-1277","Latin"
"Johk, of Amalfi","Latin"
"John, of Agalfh","Latin"
"John, of Ayylfi","Latin"
"John, of Awalfi","Latin"
"Juhn, of Amaufi","Latin"
"Jnhn, of Amalri","Latin"
"John Thwing","Latin"
"Johannes de Bridlington ca. ca. 1320 - 1379","Latin"
"Johannes de Bridlington","Latin"
"Johannes da Brodlington","Latin"
"johannes de Brielington","Latin"
"John of Cornwasl","Latin"
"John of Cornwall","Latin"
"Jozn of Cornwall","Latin"
"John zf Cornwall","Latin"
"Johannes Cornubiensis","Latin"
"Jehn of Cornwbll","Latin"
"mohn zemř. 1239 of Fornsbte","Latin"
"John zemř. 1239 of Fornsete","Latin"
"John zemř. 1239 of aornsite","Latin"
"John zemř. 1239 oj Fornsete","Latin"
"John zemř. 1239 lf Fornsete","Latin"
"John zemř. 1239 of Fornsece","Latin"
"John zemř. 1239 of Fornsote","Latin"
