author,dll_author_id
Jan Ruysbroeck (błogosławiony ; 1293-1381).,A4218
"Ruysbroeck, Jan van",A4218
"van Ruusbroec, Jan",A4218
Jan Ruysbrock (błogosławiony ; 1293-1381),A4218
Jan van Ruusbroec Vlaams mysticus (1293-1381),A4218
"Ruusbroec, Jan van",A4218
"Juan Ruysbroeck, Beato 1293-1381",A4218
"Ruusbroec, J. v. 1294-1381 Jan van",A4218
"Ruysbroeck, Jan van, 1293-1381.",A4218
"Рейсбрук, Я. в. 1294-1381 Ян ван",A4218
Filippo Beroaldo il Vecchio,A4095
"Beroaldo, Filippo, sr., 1453-1505",A4095
"Beroaldo, Filippo",A4095
"Beroaldus, Philippus, 1453-1505",A4095
"Beroaldo, Filippo, st.",A4095
"Philippus Beroaldus humanista, philologus, poeta Italus",A4095
"Ritschl, Friedrich Wilhelm, 1806-1876.",A3472
"Ritschl, Friedrich, 1806-1876",A3472
"Ritschl, Friedrich Wilhelm",A3472
Friedrich Wilhelm Ritschl,A3472
"Ritschl, Friedrich",A3472
"Ritschelius, Fridericus, 1806-1876",A3472
"Thomas, Paul, 1852-1937",A3486
"Thomas, Paul",A3486
Paul Thomas philologue belge,A3486
"Thomas, Paulus (Paul Louis Désirée), 1852-1937",A3486
"Thomas, Paul Louis Desire‪ (1852-1937)‪",A3486
"Thomas, Paul L. 1852-1937",A3486
"Wölfflin, Eduard, 1831-1908",A3471
"Wölfflin, Eduard von, 1831-1908",A3471
"Woelfflin, Eduard von 1831-1908",A3471
"Wölfflin, Eduard",A3471
"Wölfflin, Eduard von",A3471
Eduard Wölfflin Schweizer Klassischer Philologe,A3471
"W©œlfflin, Eduard, 1831-1908",A3471
"Caepasius, L., active 74 B.C.-70 B.C.",A3468
Lucius Caepasius,A3468
"Hygin, 01..?-01..?",A3487
Hygin 006. av. J.-C. - 0017,A3487
"Hyginus, Gajus Julius, ca. 64 v. Chr.-17 n. Chr.",A3487
"Higí, Juli",A3487
"Hyginus, Mythographus",A3487
"Hyginus, Gaius Iulius v64-17",A3487
Caius Iulius Hyginus,A3487
"Hyginus, Gajus Julius, ca 60 f.Kr.-ca 15 e.Kr.",A3487
"Hyginus, asi 64 př. Kr.-asi 17 po Kr.",A3487
"Higino, Caio Júlio, séc. I a. C.",A3487
"Hyginus, Gaius Iulius",A3487
"Hyginus, Gaius Julius",A3487
"Hyginus, C. I. писатель, грамматист ок. 64 до н. э. – 17 н. э. Cajus Iulius",A3487
"Hyginus, Caius Julius (1ος αι. π.Χ.)",A3487
Gallonius Avitus,A3063
Avitus Gallonius None,A3063
Eutropius Valentinus -600,A3067
"Favorinus d'Arles, 0080?-0150?",A3064
Favorinus approximately 81-approximately 150 of Arles,A3064
Φαβωρῖνος,A3064
"Favorinus, of Arles, approximately 81-approximately 150",A3064
"Favorinus Arelatensis, ca 85-ca 150",A3064
"Favorinus, Arelatensis, fl. 2e eeuw",A3064
"Favorinus, asi 80-asi 150",A3064
Favorinus Arelatensis (ok. 81-ok. 150),A3064
"Favorinus, d'Arles, environ 81-environ 150",A3064
Favorinus : Arelatensis,A3064
"Favorí, d'Arles",A3064
"Favorinus, Arlas, apm. 81-apm. 150",A3064
Favorin von Arelate,A3064
"Fóscolo, Ugo, 1778-1827",A3065
"Foscolo, Ugo",A3065
"Foscolo, Ugo (Niccolò Ugo), 1778-1827",A3065
"Ugo Foscolo poeta, scrittore, drammaturgo, traduttore e critico letterario italiano (1778-1827)",A3065
فوسكولو، أوجو، 1778-1827,A3065
"פוסקולו, אוגו, 1778-1827",A3065
"Фосколо, У. 1778-1827 Уго",A3065
"Calenzio, Eliseo 1430-1503?",A3058
"Calenzio, Elisio, 1430?-1503?",A3058
"Calenzio, Eliseo, 1450?-1503",A3058
Elisius Calentius,A3058
"Calentius, Elysius (około 1430-około 1503).",A3058
"Calenzio, Eliseo",A3058
"Calenzio, Elisio 1430-apie 1503",A3058
"Calenzio, Elisio",A3058
"Calenzio, Elisio, 1430-1502/3",A3058
"Dati, Leonardo, 1408-1472",A3059
Leonardus 1408-1472 Datus,A3059
"Leonardo Massa Marittima, Bischof 1408-1472",A3059
"Dati, Leonardo",A3059
"Dati, Leonardo, vesc. di Massa, 1408-1472",A3059
Leonardo Dati poeta italianu,A3059
"Dati, Leonardo, 1407-1472",A3059
"Di Natale, Francesco.",A2924
"Di Natale, Francesco, 1946-",A2924
"Di Natale, Francesco, historien",A2924
"Natale, Francesco Antonio",A2924
Francesco Di Natale Italský vysokoškolský učitel lingvistiky. Učebnice a gramatické příručky italštiny.,A2924
"Natale, Francesco",A2924
"Zovenzonius, Raphael, 1431-1485",A2932
"Zovenzoni, Raffaele, 143.-1485",A2932
"Zovenzoni, Raffaele",A2932
Raffaele Zovenzoni umanista italiano,A2932
"Zovenzonius, Raphael",A2932
"Zovenzoni, Raffaello, 1431-1485",A2932
"Raphael Zovenzonius, 1431-1485",A2932
"Giovenzoni, Raffaello, 1431-1485",A2932
"Heinsius, Nicolas, 1620-1681",A5937
"Heinsius, Nicolas",A5937
"Heinsius, Nicolaas",A5937
"Heinsius, Niklaas, 1620-1681",A5937
Nicolaas Heinsius Nederlands schrijver,A5937
"Heinsius, Nicolaus, 1620-1681",A5937
"Oudendorp, Frans van 1696-1761",A5938
"Oudendorp, Franciscus van (Frans), 1696-1761",A5938
"Van Oudendorp, Franciscus, 1696-1761, philologue",A5938
"Van Oudendorp, Franciscus",A5938
"Oudendorp, Franciscus van, 1696-1761.",A5938
"Oudendorp, Frans van",A5938
"Oudendorp, Franz,  1696-1761",A5938
"Van Oudendorp, Franciscus 1696-1761",A5938
Franciscus van Oudendorp,A5938
"Oudendorp, Francisco, 1696-1761",A5938
"Van Oudendorp, Franz,  1696-1761",A5938
"Scaliger, Joseph–Juste 1540–1609",A4720
"Scaliger, Josephus Justus, 1540-1609",A4720
"Scaliger, Joseph Juste",A4720
"Scaliger, Ioseph Iustus, 1540-1609",A4720
"Scaliger, Joseph Justus, 1540-1609",A4720
"סקליגר, יוזף יוסטוס, 1540-1609",A4720
Joseph Juste Scaliger,A4720
"Scaligerus, Josephus, 1540-1609",A4720
"Scaligero, Giuseppe Giusto, 1540-1609",A4720
"Fritzsche, Otto Fridolin, 1812-1896",A5962
"Fritzsche, O. F. (Otto Fridolin), 1812-1896",A5962
"Fritzsche, O. Fridolinus (Otto Fridolinus)",A5962
Otto Fridolin Fritzsche,A5962
"Fritzsche, O. F. 1812-1896 Otto Fridolin",A5962
"Hummelberger, Gabriel",A5963
"Hummelberger, Gabriel, ca. 1490-1544",A5963
"Hummelberg, Gabriel, 1490?-1544",A5963
"Hummelberger, Gabriel, 1490-1544",A5963
"Hummelberger, Gabriel, approximately 1490-1544",A5963
"Hummelberger, Gabriel (ok. 1490-1544)",A5963
"Hummelberger, Gabriel 1487?-1544",A5963
Gabriel Hummelberger deutscher Humanist und Botaniker,A5963
"Hummelberg, Gabriel",A5963
"Hummelberger, Gabriel (około 1490-1544).",A5963
"Hummelberg, Gabriel, u.1485-1544.",A5963
"Hummelberg, Gabriel,  m. 1544",A5963
"Lister, Martin, liječnik",A5964
"Lister, Martin 1639-1712",A5964
"Lister, Martin (Martinus), ca. 1638-1712",A5964
Martin Lister English naturalist and physician (1639–1712),A5964
"Lister, Martin, ca 1638-1712",A5964
"Lister, Martin, 1638-1711",A5964
"Lister, Martin",A5964
"Reinesius, Thomas, 1587-1667.",A5965
Thomas Reinesius,A5965
"Reinesius, Thomas",A5965
"Linden, Henricus Antonides van der 1546-1614",A5966
Henricus Antonides Nerdenus,A5966
"Schuch, Christian Theophil, 1803-1857",A5967
"Schuch, Christian Theophil",A5967
"Schuch, Christian Theophil ca. auch: 1803-1856",A5967
Christian Theophil Schuch German classical philologist and teacher,A5967
"Marchesi, Concetto, 1878-1957",A5968
"Marchesi, Concetto",A5968
Concetto Marchesi,A5968
"Marchesi, C. 1878-1957 Concetto",A5968
"Price, John, 1600-1676?",A5969
"Price, John",A5969
"Price, John 1602?-1676",A5969
John Price ysgolhaig clasurol a diwinydd,A5969
"Hildebrand, Gustav Friedrich, 1812-1869",A5970
Gustav Friedrich Hildebrand German classical philologist and high school teacher (1812-1869),A5970
"Hildebrand, Gustav Friedrich",A5970
"Giles, J.A. (John Allen), 1808-1884",A5972
"Giles, John Allen, 1808-1884",A5972
"Giles, J. A.",A5972
"Giles, John Allen (1806-1884).",A5972
"Giles, John Allen",A5972
"Giles, J. A. (John Allen)",A5972
John Allen Giles historian,A5972
"Giles, John A. 1808-1884",A5972
"Schöll, Rudolf, 1844-1893.",A5974
"Schöll, Rudolf",A5974
"Schoell, Rudolfus",A5974
Rudolf Schöll deutscher Klassischer Philologe,A5974
"Sch©œll, Rudolf, 1844-1893",A5974
"Hotman, François, 1524-1590.",A5975
"Hotman, François, sieur de Villiers Saint Paul, 1524-1590",A5975
"Hotman, François 1524-1590 sieur de Villiers Saint Paul",A5975
"Hotman, François",A5975
François Hotman,A5975
"Hotman, Franz 1524-1590",A5975
"Popma, Titus, 1550-1620",A5976
"Popma, Titus von, 1550?-1620",A5976
"Popma, Titus",A5976
"Popma, Titus (Titus), 1548-1620",A5976
"Popma, Titus von 1548-1620",A5976
"Popma, Titus 1548–1620",A5976
"Popma, Titus van, ca. 1550-1620",A5976
Titus Popma,A5976
"Clark, Albert Curtis",A5977
"Clark, Albertus Curtis (Albert Curtis), 1859-1937",A5977
Albert Curtis Clark,A5977
"Clark, Albertus Curtis 1859-1937",A5977
"Clark, Albert C.",A5977
"Sommalius, Henricus, 1534-1619",A5978
"Sommal, Henri de 1534-1619",A5978
"Sommal, Henri de (Henricus), 1534-1619",A5978
"Sommalius, Henri, S.I., 1534-1619",A5978
Henricus Sommalius,A5978
"Sommalius, Henricus",A5978
"Sommalius, Henricus, 1534-1619, S.J.",A5978
"Sommal, Henri de, S.I., 1534-1619",A5978
"De Sommal, Henri, S.I., 1534-1619",A5978
"Fortlage, Carl, 1806-1881",A5979
"Fortlage, C.",A5979
"Fortlage, C. (Carl), 1806-1881",A5979
"Fortlage, Karl",A5979
Karl Fortlage,A5979
"Fortlage, Carl (Arnold Rudolf Karl), 1806-1881",A5979
"Fortlage, Karl (1806-1881)",A5979
"Fortlage, Carl",A5979
"Bright, William, 1824-1901",A5980
"Bright, William",A5980
William Bright,A5980
"Zycha, Joseph.",A5981
"Zycha, Joseph, 18..-19..",A5981
"Zycha, Josephus",A5981
"Wowern, Johann van der, 1574-1612",A5942
"Wowern, Johann von 1574-1612",A5942
"Wowern, Johann van der",A5942
"Wowern, Johann von",A5942
Johann von Wowern,A5942
"Wouwerius, Joannes, 1574-1612",A5942
"Stewechius, Godescalcus, 1551?-1586",A5943
"Stewechius, Godescalcus 1551?-1588",A5943
"Steewech, Godeschalcus (1557-1588)",A5943
"Steewech, Godescalc (około 1557-około 1588).",A5943
"Steewech, Godescalc, 1551-1588",A5943
Godescalcus Stewechius,A5943
"Stewechius, Godescalcus",A5943
"Steewech, Godescalc",A5943
"Steewech, Godescalc, 1551-1586",A5943
"Elmenhorst, Geverhard, 1580-1621.",A5944
"Elmenhorst, Geverhart, 1580-1621",A5944
"Elmenhorst, Gerhardus, 1580-1621",A5944
"Elmenhorst, Geverhard",A5944
Geverhart Elmenhorst,A5944
"Elmenhorstius, Gebhartus, 1580-1621",A5944
"Jahn, Otto, 1813-1869.",A5945
"Jahn, Otto",A5945
"Jahn, Otto von, 1813-1869",A5945
"Jahn, Otto, 1813-1868",A5945
Otto Jahn,A5945
"Iahn, Otto, 1813-1869",A5945
"Fleury, Julien, 1647-1725",A5946
"Fleury, Julien, 1650-1725.",A5946
"Floridus, Julianus",A5946
"Fleury, Julien, c. 1650-1725",A5946
Julien Fleury,A5946
"Orelli, Johann Kaspar von 1787-1849",A5947
"Orelli, Johann Caspar von, 1787-1849",A5947
"Orelli, Johann Kaspar von",A5947
"Orelli, Johann Kaspar 1787-1849",A5947
Johann Caspar von Orelli Schweizer Klassischer Philologe,A5947
"Orellius, Ioannes Caspar, 1787-1849",A5947
"Orellius, Caspar, 1787-1849",A5947
"Cousin, Victor, 1792-1867.",A5948
"Cousin, Victor",A5948
Victor Cousin,A5948
Victor Cousin philosophe et homme politique français,A5948
"Jourdain, Charles, 1817-1886",A5949
"Jourdain, Charles-Marie-Gabriel Bréchillet, 1817-1886.",A5949
"Jourdain, C.",A5949
"Jourdain, Charles (Charles Marie Gabriel Bréchillet), 1817-1886",A5949
Charles Jourdain philosophe français,A5949
"Jourdain, Charles",A5949
"Jourdain, Charles Marie Gabriel Bréchillet",A5949
"Jourdain, Charles Marie Gabriel Br©♭chillet, 1817-1886",A5949
"Despois, Eugène, 1818-1876.",A5950
"Despois, Eugène",A5950
Eugène Despois,A5950
"Despois, Eugene André, 1818-1876",A5950
"Despois, E.",A5950
"Despois, Emile",A5950
"Despois, Eug©·ne",A5950
"Gilbert, Otto, 1839-1911",A5951
"Gilbert, Otto",A5951
Otto Gilbert,A5951
"Schenkl, Heinrich, 1859-1919",A5952
"Schenkl, Heinrich",A5952
"Schenkl, Heinrich, 1859-1919, helléniste",A5952
Heinrich Schenkl österreichischer klassischer Philologe,A5952
"Schenkl, Henricus, 1859-1919",A5952
"Schenkl, Henricus",A5952
"Schenkl, Karl, 1827-1900",A5953
"Schenkl, Karl",A5953
"Schenkl, Karl, 1827-1900, philologue",A5953
Karl Schenkl,A5953
Karl Schenkl österreichischer klassischer Philologe,A5953
"Ernesti, August Wilhelm, 1733-1801.",A5954
"Ernesti, August Wilhelm",A5954
"Ernst, August Wilhelm, 1733-1801",A5954
August Wilhelm Ernesti deutscher Altphilologe,A5954
"Lindenbrog, Friedrich, 1573-1648.",A5956
"Lindenbrog, Friedrich",A5956
Friedrich Lindenbrog deutscher Philologe und Handschriftensammler,A5956
"Marck, Henricus Hadrianus van der, ca. 1667-1727",A5957
"Marck, Henricus Hadrianus van der",A5957
"Marck, Henricus Hadrianus van der ca1667-",A5957
"Tzschucke, Karl Heinrich, 1746-1813.",A5958
"Tzschucke, Carl Heinrich, 1746-1813",A5958
"Tzschucke, Karl Heinrich",A5958
"Tzschucke, Carl Heinrich",A5958
Karl Heinrich Tzschucke,A5958
"Günther, Ottomar 1836-1891",A5959
"Laemmer, Hugo, 1835-1918",A5960
"Laemmer, Hugo",A5960
"Lämmer, Hugo, 1835-1918",A5960
"Laemmer, Hugo, sac., 1835-1918",A5960
Hugo Laemmer,A5960
"Gerberon, Gabriel, 1628-1711.",A5961
"Gerberon, Gabriel 1628-1711 O.S.B.",A5961
"Gerberon, Gabriel, O.S.B., 1628-1711",A5961
"Poitévin, François",A5961
Gabriel Gerberon bénédictin de la Congrégation de Saint-Maur,A5961
"Bosscha, J. (Johannes), 1797-1874",A5939
"Bosscha, Johannes, 1797-1874",A5939
"Bosscha, J. 1797-1874",A5939
Johannes Bosscha,A5939
"Gruterus, Janus, 1560-1627",A5940
"Gruter, Janus, 1560-1627.",A5940
"Gruterus, Janus",A5940
"Gruter, Jan",A5940
Ianus Gruterus,A5940
"Pflug, Christoph, 1560-1627",A5940
"Colvius, Petrus, 1567-1594",A5941
"Colvius, Pieter, 1567-1594",A5941
"Colvius, Pierre, 1567-1594",A5941
"Colvius, Petrus",A5941
"Colve, Pierre, 1567-1594",A5941
Petrus Colvius,A5941
"Fabricius, Johann Albert, 1668-1736.",A5982
"Fabricius, Johann Albert",A5982
Johann Albert Fabricius deutscher klassischer Philologe und Theologe,A5982
"Fabricius, Johannes",A5982
"Chifflet, Claude, 1541-1580",A5983
Claude Chifflet,A5983
"Valois, Adrien de 1607-1692",A5984
"Valois, Adrien",A5984
"Valois, Adrien de",A5984
Adrien de Valois,A5984
"Valois, Henri de 1603-1676",A5985
"Valois, Henri de",A5985
"Valois, Henry de, 1603-1676",A5985
"Valois, Henri de, seigneur d'Orcé, 1603-1676",A5985
"Valesius, Henricus 1603-1676",A5985
Henri Valois,A5985
"Thorer, Alban, 1489-1550.",A5986
"Thorer, Alban",A5986
"Torinus, Albanus, 1489-1550",A5986
Alban Thorer Swiss physician,A5986
"Weyman, Carl, 1862-1931",A5987
"Weyman, Carl.",A5987
"Weyman, Karl",A5987
"Weyman, Carolus",A5987
Carl Weyman,A5987
"Weyman, Karl, 1862-1931",A5987
"Purser, Louis Claude, 1854-1932",A5988
"Purser, Louis Claude",A5988
Louis Claude Purser,A5988
"Crenius, Thomas, 1648-1728",A5989
"Crusius, Thomas Theodor, 1648-1728",A5989
"Crenius, Thomas",A5989
Thomas Crenius,A5989
"Urba, Karl Franz.",A5990
"Vrba, Karl Franz 1860-",A5990
"Urba, Carl Franz, 1860-19.., latiniste",A5990
"Urba, Carl Franz 1860-19..",A5990
"Urba, Karl Franz (1860- ).",A5990
"Urba, Carolus F.",A5990
"Urba, Carl F",A5990
Karl Franz Vrba,A5990
"Vrba, Carolus F.",A5990
"Malcovati, Enrica, 1894-1990",A5991
"Malcovati, Enrica",A5991
"Malcovati, Enrica, 1884-1990",A5991
Enrica Malcovati,A5991
"Malcovati, Henrica",A5991
"Mommsen, Theodor, 1817-1903.",A5992
"Mommsen, Theodor",A5992
"Mommsen, Th. (Theodor), 1817-1903",A5992
"מומזן, תאודור, 1817-1903",A5992
"Моммзен, Теодор, 1817-1903",A5992
Theodor Mommsen,A5992
"Mommsen, Théodore, 1817-1903",A5992
"Mommsen, Th.",A5992
"Моммзен, Т. историк 1817-1903 Теодор",A5992
"Mommsen, T. историк 1817-1903 Theodor",A5992
"Mommsen, Th©♭odore, 1817-1903",A5992
"Mommsen, Christian Matthias Theodor, 1817-1903",A5992
"Giovio, Benedetto, 1471-1545",A5993
"Giovio, Benedetto ca1472-1544",A5993
"Giovio, Benedetto, 1471-1544",A5993
Benedetto Giovio historien italien,A5993
"Giovio, Benedetto, ca. 1472-1544",A5993
"Giovio, Benedetto",A5993
"Cesariano, Cesare, 1483-1543",A5994
"Cesariano, Cesare",A5994
"Cesariano, Cesare (1475-1543).",A5994
Cesare Cesariano,A5994
"Gryphius, Sebastianus, 1493?-1556",A5996
"Gryphius, Sébastien, 1493?-1556",A5996
"Gryphius, Sébastien, fl. 1524-1556",A5996
"Gryphius, Sébastien",A5996
Sébastien Gryphe,A5996
"גריפיוס, סבסטיאן, 1493-1556",A5996
"Gryphe, Sébastian",A5996
"Gryphius, Sébastien apie 1493-1556",A5996
"Gryphe, Sébastien (French printer, 1493-1556)",A5996
"Vettori, Pietro, 1499-1585.",A5997
Petrus Victorius,A5997
"Vettori, Piero",A5997
"Vettori, Pietro",A5997
"Victorius, Petrus, 1499-1585",A5997
"Caius, John, 1510-1573",A5998
Ioannes Caius,A5998
"Caius, John.",A5998
"Caius, Johannes, 1510-1573",A5998
"Faerno, Gabriele, 1510-1561",A5999
"Faerno, Gabriello, 1511-1561",A5999
"Faerno, Gabriello, 1500-1561",A5999
"Faerno, Gabriello 1510-1561",A5999
"Faerno, Gabriele",A5999
Gabriele Faerno,A5999
"Faerno, Gabriello, -1561",A5999
"Faerno, Gabriello, m. 1561.",A5999
"Faerno, Gabriello, d. 1561",A5999
"Faërne, Gabriel",A5999
"Turnèbe, Adrien, 1512-1565.",A6000
"Turnebus, Adrianus, 1512-1565",A6000
Adrien Turnèbe,A6000
"Turn©·be, Adrien, 1512-1565",A6000
"Agustín, Antonio, 1517-1586.",A6001
"Agustí i Albanell, Antoni, 1517-1586",A6001
"Agustín Albanell, Antonio, 1517-1586",A6001
"Agustín, Antonio, arciv. di Tarragona, 1517-1586",A6001
"Agustín, Antonio, 1517-1584",A6001
Antoni Agustí i Albanell,A6001
"Agustín, Antonio 1517-1584 Taragonos arkivyskupas",A6001
"Agustín, Antonio",A6001
"Agustin, Antonio Abp. of Tarragona (1517-1586)",A6001
"Agustín, Don Antonio (Spanish ecclesiastic and antiquarian, 1517-1586)",A6001
"Pighius, Stephanus Vinandus, 1520-1604",A6002
"Pighius, Étienne Winand, 1520-1604",A6002
"Pighius, Stephanus, 1520-1604",A6002
"Pighius, Étienne Winand",A6002
"Pighius, Stephanus Vinandus, Etienne Winand dit",A6002
Stefanus Vinandus Pighius historiador neerlandès,A6002
"Pighius, Stephanus Vinandus",A6002
"Pighius, Stefanus Vinandus (German antiquarian, writer, and draftsman, 1520-1604)",A6002
"Pigge, Stephen Wynants 1520-1604",A6002
"Pighius, Stephanus",A6002
"Nansius, Franciscus, 1525?-1595",A6003
"Nansius, Franciscus",A6003
"Nans, Frans, c. 1525-1595",A6003
Franciscus Nansius,A6003
"Chacón, Pedro, 1527-1581",A6004
"Chacón, Pedro",A6004
"Chacón, Pedro, 1525-1581",A6004
"Ciacconius, Petrus, 1527-1581",A6004
"Chacon, Pedro (około 1527-1581).",A6004
Pedro Chacón Matemático y teólogo español,A6004
"Chacón, Pedro, 1526-1581",A6004
"Ciacconius Toletanus, Petrus, 1527-1581",A6004
"Ciaconius, Petrus, 1527-1581",A6004
"Ciacconius, Petrus",A6004
"Bersmann, Gregor‏ (1538-1611)",A6005
"Bersman, Gregor 1536-1611",A6005
"Bersman, Gregor, 1538-1611",A6005
"Bersmann, Gregor",A6005
Gregor Bersman deutscher Philologe und lateinischer Dichter,A6005
"Bersman, Gregor",A6005
"Bersmanus, Gregorius, 1538-1611",A6005
"Bersmann, Georg, 1538-1611",A6005
"Pithou, Pierre, 1539-1596.",A6006
Pierre Pithou,A6006
"Pithoeus, Petrus, 1539-1596",A6006
"Raphelengius, Franciscus, 1539-1597",A6007
"Raphelengius, Franciscus, I, 1539-1597",A6007
"Raphelengh, Frans, 1539-1597",A6007
François Ravlenghien,A6007
"Raphelengius, Franciscus",A6007
"Carrion, Louis, 1547-1595.",A6008
"Carrión, Luis de, 1547?-1595",A6008
"Carrio, Ludovicus, 1547-1595",A6008
"Carrion, Louis",A6008
"Carrion, Louis, ca 1547-1595",A6008
Louis Carrion philologue et professeur de droit (1547-1595),A6008
"Bond, John, 1550-1612",A6009
"Bond, John",A6009
"Bond, Johannes, 1550-1612",A6009
"John Bond English politician, born 1550",A6009
"Henri III, roi de France, 1551-1589",A6010
"Henri III, 1551-1589, roi de France",A6010
Henryk III (król Francji ; 1551-1589),A6010
Henri 1551-1589 roi de France III,A6010
"Henry III, King of France, 1551-1589",A6010
"Heinrich III. Frankreich, König 1551-1589",A6010
Henri III de Valois,A6010
Henryk Walezy (król Polski ; 1551-1589).,A6010
"Henri III, koning van Frankrijk van 1574-1589, 1551-1589",A6010
"Henri III, roi de France",A6010
"Henri III, re di Francia, 1551-1589",A6010
"Enric III, rei de França, 1551-1589",A6010
Henrik III konge av Frankrike,A6010
"אנרי ה-3, מלך צרפת, 1551-1589",A6010
"Henrik III, kung av Frankrike, 1551-1589",A6010
"Henri III, King of France",A6010
"Hinrik III, Frakkakonungur, 1551-1589",A6010
Henri III 1551-1589 Prancūzijos karalius,A6010
"Jindřich III., francouzský král, 1551-1589",A6010
"Titi, Roberto, 1551-1609",A6011
Roberto Titi,A6011
"Titius, Robertus",A6011
"Titius, Robert, 1551-1609",A6011
"Schottus, Andreas, 1552-1629.",A6012
"Schottus, Andreas, S.J., 1552-1629",A6012
"Schottus, Andreas",A6012
Andreas Schottus,A6012
"Scoto, Andrea",A6012
"Scoto, Andrea, 1552-1629",A6012
"Modius, Franciscus, 1556?-1597?",A6013
"Modius, François, 1556-1597",A6013
"Modius, Franciscus",A6013
"Modius, Franciscus (1556-1599).",A6013
François Modius Belgisch kanunnik (1556-1597),A6013
"Modius, Franciscus 1536?-1597",A6013
"Modius, Francois",A6013
"Modius, François, 1556-1599",A6013
"Modius, Fran©ʹois, 1556-1597",A6013
"Opsopäus, Johannes, 1556-1596",A6014
"Opsopaeus, Johannes, 1556-1596",A6014
"Opsopoeus, Johannes, 1556-1596",A6014
"Opsopœus, Johannes",A6014
"Opsopäus, Johannes, 1556-1593",A6014
"Opsopaeus, Johannes",A6014
Johannes Opsopaeus,A6014
"Opsop©Þus, Johannes, 1556-1596",A6014
"Savaron, Jean, 1566-1622",A6015
"Savaron, Jean",A6015
Jean Savaron magistrat et historien français,A6015
"Lindenbrog, Heinrich, 1570-1642",A6016
"Lindenbrogius, Henricus, 1570-1642",A6016
"Lindenbrog, Heinrich",A6016
Heinrich Lindenbrog,A6016
"Gataker, Thomas, 1574-1654, théologien",A6017
"Gattaker, Thomas",A6017
"Gataker, Thomas",A6017
Thomas Gataker,A6017
"Weitz, Johann, 1576-1642",A6018
"Weitz, Johann",A6018
"Weitz, Johan, 1576-1642",A6018
"Weitzius, Johannes, 1576-1642",A6018
Johann Weitz,A6018
"Weitzius, Iohannes, 1576-1642",A6018
"Weitz, Johannes",A6018
"Meurs, Johannes van 1579-1639",A6019
"Meursius, Johannes, 1579-1639",A6019
"Meursius, Joannes, 1579-1639",A6019
Ioannes Meursius,A6019
"Meursius, Johannes",A6019
"Vaugelas, Claude Favre de 1585-1650",A6020
"Vaugelas, Claude Favre de",A6020
Claude Favre de Vaugelas grammairien savoisien,A6020
Claude Favre de Vaugelas,A6020
"Vaugelas, Claude Favre",A6020
"Fabre de Vaugelas, Claude, 1585-1650",A6020
"Favre de Vaugelas, Claude, 1585-1650",A6020
"Saumaise, Claude, 1588-1653.",A6021
"Salmasius, Claudius, 1588-1653",A6021
"Saumaise, Claude",A6021
"Saumaise, Claude, 1588-1658",A6021
Claude Saumaise,A6021
"Saumaise, Claude de, 1588-1653",A6021
"Nevelet, Isaac Nicolaus, 1590-",A6022
"Nevelet, Isaac Nicolaus, 1590-16..",A6022
"Neveletus, Isaac Nicolaus, 1590-",A6022
"Nevelet, Isaac Nicolaus",A6022
Isaak Nicolaus Nevelet,A6022
"Nevelet, Isaac Nicolas",A6022
"Nevelet, Isaac Nicolas, né 1590",A6022
"Bulaeus, Christoph, 1602-1677",A6023
"Bulæus, Christophorus, 1602-1677",A6023
"Bulaeus, Christoph",A6023
"Christophorus Bulaeus deutscher Theologe, Superintendent in Dresden",A6023
"Buleus, Christoph, 1602-1677",A6023
"Schrevel, Cornelis, 1608-1664",A6024
"Schrevelius, Cornelius, ca. 1605-1664",A6024
"Schrevelius, Cornelius, 1615-1664",A6024
"Schrevel, Cornelis",A6024
"Schrevelius, Cornelius, 1608-1664",A6024
"Schrevelius, Cornelius",A6024
"Schrevel, Kornelius (1608-1664).",A6024
"Schrevel, Cornelis, 1615-1664",A6024
Cornelius Schrevelius Nederlands geleerde,A6024
"Schrevel, Kornelis, 1608-1664",A6024
"Schrevel, Cornelius 1608-1664",A6024
"Freinsheim, Johann, 1608-1660.",A6025
"Freinsheim, Johann",A6025
Johannes Freinsheim,A6025
"Freinsheim, Johannes 1608-1660",A6025
"Boxhorn, Marcus Zuerius, 1612-1653.",A6026
"Boxhorn, Marcus Zuerius van, 1612-1653",A6026
"Van Boxhorn, Marcus Zuerius, 1612-1653",A6026
"Boxhorn, Marcus Zuerius",A6026
Marcus Zuerius Boxhornius,A6026
"Vossius, Isaac, 1618-1689.",A6027
"Vossius, Isaac (Isaacus), 1618-1689",A6027
"Vossius, Isaac",A6027
Isaac Vossius,A6027
Isaac Vossius Nederlands bibliothecaris (1618-1689),A6027
"Vliet, Jan van, 1622-1666",A6028
"Vliet, Jan van 1620-1666",A6028
"Vliet, J. van",A6028
"Vliet, J. van (Johannes), 1622-1666",A6028
"Van Vliet, Johannes 1620-1666",A6028
"Van Vliet, Johannes, 1620-1666, philologue",A6028
Joannes Vlitius,A6028
"Blanckaert, Nicolaas, 1624-1703",A6029
"Blankaart, Nikolaas, 1625-1703",A6029
"Blankaart, Nikolaas, 1624-1703",A6029
"Blankaart, Nikolaas",A6029
"Blankaart, Nicolaas, 1624-1703",A6029
"Blancard, Nicolaas, 1625-1703",A6029
"Blankaert, Nikolaas, 1625-1703",A6029
