author,dll_author_id
"Oecolampade, Johannes, 1482-1531",A5579
"Oecolampadius, Johannes, 1482-1531.",A5579
"Oekolampad, Johannes 1482-1531",A5579
"Oecolampadius, Joannes, ca. 1482-1531",A5579
"Ökolampadius, Johannes 1482-1531",A5579
"Oekolampad, Johann (1482-1531).",A5579
"Oecolampadius, Joannes, 1482-1531",A5579
Ioannes Oecolampadius,A5579
"Oekolampad, Johannes",A5579
"Oecolampadius, Johannes f. 1482",A5579
"Oecolampadius, Iohannes,  1482-1531",A5579
"Oekolampadius, Johann, 1482-1531",A5579
"Hausschein, Iohannes, 1482-1531",A5579
"Ecolampade, Ian, 1482-1531",A5579
Iohannes PP 1226-1277 XXI,A5585
"Petrus Iuliani, 1226-1277",A5585
"Zwingli, Ulrich, 1484-1531.",A5582
"Zwingli, Huldrych, 1484-1531",A5582
"Zwingli, Ulrich",A5582
"Zwingli, Huldrych",A5582
"צווינגלי, אולריך, 1484-1531",A5582
"Zwingli, U. 1484-1531 Ulrich",A5582
"Zwingli, Ulrich (Swiss reformer, 1484-1531)",A5582
"Zwingli, Huldreich, 1484-1531",A5582
"Zwinglius, Huldricus, 1484-1531",A5582
"Zwingli, Huldrich, 1484-1531",A5582
"Thomas Campion English composer, poet and physician",A5559
"Campion, Thomas, m. 1620",A5559
Hostius v2. Jh.,A5564
"Laurea, Tullius ca. v1. Jh.",A5562
"Laurea, Tullius 1st cent. B.C",A5562
"Laurea, Tullius, active 1st century B.C.",A5562
"Lutatius Catulus, Q. 150 B.C.-87 B.C.",A5560
"Lutatius Catulus, Quintus -v87",A5560
"Macer Aemilius Veronensis, O.F.M., sec. XI",A5566
Servius Claudius,A5563
"Clodius, Servius -v60",A5563
"Clodius, Ser. (Serius), -approximately 60 B.C.",A5563
"Clodius, Servius",A5563
Volumnius v1. Jh.,A5567
Consentius,A5569
"Consentius, Publius, 04..-04.., grammairien",A5569
"Consencio, Publio",A5569
Consentius Grammaticus ca. 5. Jh.,A5569
"Consentius, Grammaticus",A5569
"Consentius, Publius",A5569
"Caracalla, Emperor of Rome, 188-217",A5586
Caracalla 188-217 Kaiser von Rom,A5586
"Caracalla Römisches Reich, Kaiser ca. 186-217",A5586
Caracalla romersk keiser 186-217,A5586
Caracalla empereur romain 0186-0217,A5586
Karakalla (cesarz rzymski 188-217).,A5586
"Caracalla, 0188-0217, empereur romain",A5586
Karakalla (cesarz rzymski ; 186-217),A5586
"Caracalla, imperatore romano, 188-217",A5586
"קרקלה, קיסר רומי, 188-217",A5586
Caracala 188-217 Imperador de Roma,A5586
"Caracalla, římský císař, 188-217",A5586
"Caracal·la, Marc Aureli Antoní, emperador de Roma, 188-217",A5586
"Marcus Aurelius Antoninus (Roman emperor, 188-217 CE (reigned from 211))",A5586
"Aurelius Antoninus, Marcus, imperatore romano, 188-217",A5586
"Antoninus Augustus, Marcus Aurelius, imperatore romano, 188-217",A5586
"Marcus Aurelius Antoninus, imperatore romano, 188-217",A5586
"Antoninus, Marcus Aurelius, imperatore romano, 188-217",A5586
"Severus, Lucius Septimius, Emperor of Rome, 146-211",A5583
"Severus, Lucius Septimius, 146-211 romersk kejsare,",A5583
Lucius Septimius Severus Pius Pertinax Augustus Arabicus Adiabenicus,A5583
"Septime Sévère, 0146-0211, empereur romain",A5583
"Septimius Severus Römisches Reich, Kaiser 146-211",A5583
Lucius Septimius Severus romersk keiser 146-211,A5583
Septime Sévère empereur romain 0146-0211,A5583
"Severus, Lucius Septimius, 146-211",A5583
Septimius Severus император римский 146-211,A5583
Septymiusz Sewerus (cesarz rzymski ; 146-211).,A5583
"Septimi Sever, emperador de Roma, 146-211",A5583
Septymiusz Sewer (cesarz rzymski ; 146-211),A5583
"Septimius Severus, Emperor of Rome (Roman emperor, 146-211 CE)",A5583
"סוורוס, ספטימיוס, קיסר רומי, 146-211",A5583
"Severus, Lucius Septimius, imperatore romano, 146-211",A5583
"Sévère, Septime, empereur romain, 146-211",A5583
"Severus, Septimius 146-211 Romos imperatorius",A5583
"Septimus Severus, L. император римский 146-211 Lucius",A5583
"Severo, Lucio Septímio 146-211 Imperador de Roma",A5583
"Septimius Severus, římský císař, 146-211",A5583
"Severo, Lucio Septimio, Emperador de Roma",A5583
"Severus, Lucius Septimius, romersk kejsare, 146-211",A5583
"Septimius Severus, imperatore romano, 146-211",A5583
"Palladius Ratiarensis, 030.-038.",A5592
Palladius active 4th century Bishop of Ratiaria,A5592
Paulus Dux Galliae ca. 7. Jh.,A5580
Catholic Church. Pope (1572-1585 : Gregory XIII) | Inter gravissimas,A5578
Igreja Católica (Papa (1572-1585 : Gregório XIII) | Inter gravissimas,A5578
"Hume, David 1558?-163.?",A5617
"Hume, David 1558-ca.1630 of Godscroft",A5617
"Hume, David, of Godscroft, 1558-ca. 1630",A5617
"Hume, David 1558-1630?",A5617
David Hume of Godscroft British poet and academic,A5617
"Hume, David, ca. 1560-ca. 1630",A5617
"Kerckmeister, Johannes",A5616
"Kerckmeister, Johannes ca. 1485-ca. 1500",A5616
"Kerckmeister, Johannes (około 1450-około 1500).",A5616
"Kerckmeister, Johannes, 1450?-1500?",A5616
"Johannes Kerckmeister Rector of the Latin school at Münster, writer of Codrus",A5616
"Velius, Caspar Ursinus, 1493–1539",A5594
"Velius, Caspar Ursinus",A5594
"Ursinus, Caspar Velius (1493-1539)",A5594
"Ursinus, Kaspar Velius (1493-1539).",A5594
"Caspar Ursinus Velius Humanist, Dichter, Historiograph",A5594
"Ursinus Velius, Caspar, c. 1493-1539",A5594
"Velius, Caspar Ursinus, ca. 1493-1538",A5594
"Vel, Caspar",A5594
"Barclay, John, 1582-1621.",A5595
"Barclay, Jean, 1582-1621",A5595
"Barclay, John",A5595
Joannes Barclajus,A5595
"Баркли, Дж. 1582-1621 Джон",A5595
"Barclay, J. 1582-1621 John",A5595
"Barclay, J:ohn, 1582-1621",A5595
"Barclaius, Ioannes, 1582-1621",A5595
"Lusininus, Euphormio, 1582-1621",A5595
"Cardano, Girolamo, 1501-1576.",A5596
"Cardano, Gerolamo, 1501-1576.",A5596
"Cardano, Gerolamo",A5596
Gerolamo Cardano,A5596
"Cardano, Girolamo ca. 1501-1576",A5596
"קרדאנו, ג'ירולמו, 1501-1576",A5596
"Cardano, Geronimo, 1501-1576",A5596
"Кардано, Д. 1501-1576 Джироламо",A5596
"Cardanus, Hieronymus, 1501-1576",A5596
"Ammonius, Andreas",A5597
"Ammònio, Andrea, 1476-1517",A5597
"Ammonio, Andrea, 1477-1517",A5597
"Della Rena, Andrea, 1477-1517",A5597
"Della Rena, Andrea",A5597
"Fracastoro, Girolamo",A5606
Girolamo Fracastoro,A5606
"Fracastoro, Girolamo apie 1478-1553",A5606
"Фракасторо, Д. 1478-1553 Джироламо",A5606
"Bonfini, Antonio, 1427-1503",A5608
"Bonfini, Marco Antonio, 1427-1503",A5608
"Bonfini, Antonio",A5608
Antonio Bonfini umanista e storiografo italiano,A5608
"Bonfini, Antonio, ca 1427-ca 1503",A5608
"Burmeister, Johann 1576-1638",A5613
"Burmeister, Joannes",A5613
Joannes Burmeister,A5613
"Burmeister, Joan. (Joannes), 1576-1638",A5613
"Lee, Edward, ca. 1482-1544",A5615
"Lee, Edward (1544)",A5615
"Lee, Edward apie 1482-1544",A5615
"Castiglione, Baldassare, 1478-1529.",A5614
"Castiglione, Baldassarre 1478-1529 grāfs",A5614
"Castiglione, Baldassare",A5614
"Castiglione, Baldassarre",A5614
"Castiglione, Baldassarre, 1478-1529",A5614
"Baldassarre Castiglione umanista, letterato e diplomatico italiano (1478-1529)",A5614
"Кастильоне, Бальдассарре, граф, 1478-1529",A5614
"Castiglione, Baldassarre conde 1478-1529",A5614
"Castiglione, Baldassare (Italian writer, 1478-1529)",A5614
"Castiglione, Baldassarre, grāfs, 1478-1529",A5614
"Castiglione, Baldassare 1478-1529 grafas",A5614
"Castiglione, Bal. da. conte",A5614
"Castiglione, Baldassare conte (1478-1529)",A5614
"Castiglione, Baldassarre, conte, 1478-1529. (Il libro del cortegiano.)",A5614
"Кастильоне, Б. 1478-1529 Бальдассарре",A5614
"Castellón, Baltazar",A5614
"Gesner, Conrad, 1516-1565.",A5603
"Gesner, Konrad",A5603
"גסנר, קונרד, 1516-1565",A5603
"Gessner, Conrad",A5603
"Gessner, Konrad, 1516-1565",A5603
"Gesner, Conrad",A5603
"Philiater, Euonymus, 1516-1565",A5603
"Euonymus Philiater, 1516-1565",A5603
"Evonymus Philiater, 1516-1565",A5603
Carl von Linné,A5601
"Linné, Carl von",A5601
"ליניאוס, קארולוס, 1707-1778",A5601
"Линней, Карл фон, 1707-1778",A5601
"Linneusz, Karol (1707-1778)",A5601
"Linnaeus, Carolus",A5601
"Линней, К. 1707-1778 Карл",A5601
"Linné, Karl : af",A5601
"Linné, Carl von (Swedish naturalist, scholar, 1707-1778)",A5601
"Linné, Carl von (Linnaeus)",A5601
"Linné, Karl von, 1707-1778.",A5601
"Linnaeus, Carl, 1707-1778",A5601
"Horne, Andrew, ?-1328",A5604
"Horne, Andrew, 12..-1328",A5604
"Horne, Andrew, d. 1328",A5604
"Andrew Horn English fishmonger, lawyer and legal scholar who served as Chamberlain of the City of London",A5604
"Jacobi, Carl Gustav Jacob, 1804-1851.",A5602
"Jacobi, C.G.J.",A5602
"Jacobi, C. G. J. 1804-1851",A5602
"Jacobi, Karl Gustav Jacob",A5602
"Jacobi, Carl Gustav Jakob, 1804-1851",A5602
"Jacobi, C. G. J. (Carl Gustav Jakob)",A5602
"Jacobi, Carl Gustav Jacob",A5602
"Jacobi, Carl Gustav J. (Carl Gustav Jacob), 1804-1851",A5602
"יעקבי, קרל גוסטב יעקב, 1804-1851",A5602
"Якоби, К. Г. Я. 1804-1851 Карл Густав Якоб",A5602
"Budé, Guillaume, 1468-1540.",A5600
"Budé, Guillaume",A5600
"Budé, Guillaume, 1467-1540.",A5600
"Budé, Guillaume, 1467/68-1540",A5600
"בידה, גיום, 1468-1540",A5600
"Budaeus, Guilielmus, 1468-1540",A5600
"Budeo, Guglielmo, 1468-1540",A5600
"Budeus, Guilielmus, 1468-1540",A5600
"Acosta, José de, 1540-1600.",A5598
"Acosta, José de, 1539-1600",A5598
"Acosta, José de",A5598
"Acosta, José de, S.I., 1540-1600",A5598
"Acosta, José de, ca 1539-1600, S.J.",A5598
"Cuthbert helgen, biskop av Lindisfarne ca. 634-687",A5610
Cuthbertus ca634-687 Lindisfarnenses,A5610
"Cuthbert, 063.-0687, saint",A5610
"Cuthbertus, Lindisfarnenses, ca. 634-687",A5610
"Cuthbert Lindisfarne, Bischof, Heiliger 635-687",A5610
"Cuthbert, Saint, Bishop of Lindisfarne, ca. 635-687",A5610
"Bembo, Pietro, 1470-1547.",A5607
"Bembo, Pietro",A5607
"Bembo, Pietro, card., 1470-1547",A5607
"Bembo, P. кардинал 1470-1547 Pietro",A5607
"Бембо, П. кардинал 1470-1547 Пьетро",A5607
"Bembo, Pietro, Cardinal (Italian cardinal, scholar, 1470-1547)",A5607
"Bissel, Johannes, 1601-1682",A5611
"Bissel, Johann 1601-1682 S.I.",A5611
"Bissel, Johannes, S.J., 1601-1682",A5611
"Bissel, Johann",A5611
"Bissel, Johann, S.I., 1601-1682",A5611
Ioannes Bisselius,A5611
"Bissel, Johannes",A5611
"Bisselius, Johann",A5611
"Edward approximately 1003-1066 King of England,",A5609
"Játvarður, góði, Englandskonungur, 1003?-1066?",A5609
"Lazzarelli, Lodovico 1450-ca 1500",A5618
"Lazzarelli, Ludovico, 1447-1500",A5618
"Lazzarelli, Lodovico, 1447-1500",A5618
"Lazarellus, Ludovicus, 1450-1500",A5618
Ludovico Lazzarelli poeta e filosofo italiano,A5618
"Lazzarelli, L. ок.1450-1500 Ludovico",A5618
"Lazzarelli, Lodovico",A5618
"Schottennius, Hermann, 15..-15..",A5620
"Schottenius, Hermann",A5620
"Schottennius, Hermannus (15..-15..).",A5620
"Schottenius, Hermann, ?-1527",A5620
"Schotten, Herman (?-1527)",A5620
"Schottenius, Hermann, Hessus, fl. 1527-1535",A5620
"Schottenius, Hermann, fl. 1527",A5620
"Schottenius, Hermann, činný 1517-1534",A5620
"Schotten, Hermann",A5620
"Thomas Wilson English diplomat, judge, and privy councillor in the government of Elizabeth I (1524-1581)",A5622
"Wilson, Thomas",A5622
"Wilson, Thomas, 16e s.",A5622
"Wilson, Thomas (ca 1525-1581)",A5622
"Colet, John",A5625
"Colet, John, ca. 1467-1519",A5625
Ioannes Colet,A5625
"Colet, John, théologien",A5625
"Colet, John, c. 1467-1519",A5625
"Colet, John, asi 1467-1519",A5625
"Colton, John 13..-1404",A5633
Johannes Coltonus 1382-1404,A5633
جون كولتون قسيس كاتوليك,A5633
"Colton, John, arciv. di Armagh, m. 1404",A5633
"Colton, John, -1404",A5633
"Colton, John, d. 1404",A5633
"Jean de Roquetaillade, 1310?-1366?",A5623
"Iohannes de Rupescissa, O.F.M., c. 1300-c. 1365",A5623
"Johannes von Roquetaillade, OFM 1310-1365",A5623
Joannes de Rupescissa,A5623
"Johannes, de Rupescissa, ca. 1300-ca. 1365",A5623
Johannes de Rupescissa (ok. 1310-1366),A5623
"Johannes de Rupescissa, asi 1300-asi 1365",A5623
Johaness de Rupescissa,A5623
"Johannes, Calderinus, ca. 1300-1365",A5623
"Roquetaillade, Jean de, O.F.M., c. 1300-c. 1365",A5623
"Forest, John, ?-1446",A5626
Forest 13..-14.. compositeur,A5626
"Forest, John",A5626
"Forest, John 1365c-1446",A5626
"Forest, John 1365-1446",A5626
"Forest, 13..-14..",A5626
"Forest, John d. 1446",A5626
"Phrea, John",A5624
"Phreas, John 1430-1465",A5624
"Phreas, John 14.. ?-1465",A5624
"Phreas, John",A5624
"Phreas, John, 14.. ?-1465, érudit",A5624
"Phreas, John m. 1465",A5624
John Free English humanist scholar (c. 1430-1465),A5624
"Phreas, John apie 1430-1465",A5624
"Phræa, Joannes",A5624
"Phrea, John, m. 1465",A5624
"Sapidus, Johann 1490-1561",A5619
"Sapidus, Johannes",A5619
"Sapidus, Johannes, Latijns dichter, 1490-1561",A5619
Hans Sapidus Witz; 1490-1561,A5619
"Sapidus, Iohannes, 1490-1561",A5619
"Wimpfeling, Jakob, 1450-1528.",A5630
"Wimpheling, Jakob, 1450-1528.",A5630
"Wimpfeling, Jakob, humanist, 1450-1528",A5630
Paul Olearius,A5630
"Wimpfeling, Jacob",A5630
"Wimpheling, Jakob",A5630
"Wympfeling, Jakob, 1450-1528",A5630
"Wymphelingius, Iacobus, 1450-1528",A5630
"Wym, Iacobus, 1450-1528",A5630
"Bonus, Petrus.",A5631
"Bonus, Petrus, 13..-13..",A5631
Pietro Bono,A5631
"Bonus, Petrus, f. 1323-1330",A5631
"Bonus, Petrus, actiu 1323-1330",A5631
"Bono, Pietro, činný 1323-1330",A5631
"Bono, Pietro",A5631
John zemř. 1239 of Fornsete,A5634
John of Gaddesden,A5632
"Gaddesden, John of, 1280?-1361",A5632
"Gaddesden, John of, 1280?-1361, médecin",A5632
"Gaddesden, John of (około 1280-1361).",A5632
Johannes de Gadesden 1280-1361,A5632
"Johannes de Gaddesden, ca 1280 - 1361",A5632
John of Gaddesden English royal physician,A5632
"John, of Gaddesden, asi 1280-1361",A5632
"John of Gaddesden, um 1280-1361",A5632
"Huschke, Philipp Eduard, 1801-1886",A5654
"Huschke, Philipp Eduard",A5654
"Huschke, Ph. Eduard 1801-1886",A5654
"Huschke, Ph. Eduard (Philipp Eduard)",A5654
Philipp Eduard Huschke deutscher Rechtswissenschaftler,A5654
"Huschke, Eduard, 1801-1886",A5654
"Huschke, Ph. Eduardus",A5654
"Huschke, Ph. Eduardus (Philipp Eduardus), 1801-1886",A5654
"Huschke, Georg Philipp Eduard, 1801-1886",A5654
"Schneider, Engelbert",A5655
"Schneider, Engelbert 1857-1892",A5655
Engelbert Joseph Schneider,A5655
"Schneider, Engelbertus",A5655
"Lehnerdt, Maximilian, 1861-1945",A5649
"Lehnerdt, Max 1861-",A5649
"Lehnerdt, Maximilian, 1861-",A5649
"Lehnerdt, Maximilian, n. 1861",A5649
"Lehnerdt, Maximilian (Maximilianus), 1861-",A5649
"Lehnerdt, Maximilian",A5649
Max Lehnerdt,A5649
"Webb, Clement Charles Julian",A5650
Clement Charles Julian Webb Oriel Professor of the Philosophy of the Christian Religion,A5650
"Papirius Carbo Arvina, Gaius -v82",A5635
Quintus Iulius Hilarianus,A5639
"Hilarianus, Quintus Iulius 396",A5639
"Hilarianus, Julius biskop i Nordafrika",A5639
"Hilarianus, Q. Julius",A5639
"Quintus Julius, Hilarianus",A5639
Vinidarius ca. 5. Jh.,A5645
Sextus Placitus,A5640
"Placitus Papyriensis, Sextus",A5640
"Placitus, Sextus Papyriensis.",A5640
"Sextus Placitus (ancient Roman writer, physician, active ca. 370 CE)",A5640
"Placitus, Sextus",A5640
"Giarratano, Cesare, 1880-1953",A5638
"Giarratano, Cesare",A5638
"Giarratano, Caesar (1880-1953).",A5638
"Giarratano, Caesar (Cesare), 1880-",A5638
Cesare Giarratano,A5638
"Hercher, Rudolf, 1821-1878.",A5636
"Hercher, Rudolf",A5636
"Hercher, Rudolf (Rudolphus)",A5636
"Hercher, Rudolph",A5636
Rudolf Hercher deutscher klassischer Philologe,A5636
"Hercher, Rudolph (1821-1878)",A5636
Max Ihm,A5641
"Ihm, Maximilian, 1863-",A5641
"Ihm, Max",A5641
"Ihm, Maximilian (Reinhold Maximilian Gustav), 1863-",A5641
"Ihm, Maximilian",A5641
"Ihm, Maximilianus, 1863-1909",A5641
"Lehnert, Georg, 1871-....",A5644
"Lehnert, Georg (1871-1944).",A5644
"Lehnert, Georg",A5644
Georg Lehnert,A5644
"Lehnert, Georgius",A5644
"Mayhoff, Karl Friedrich Theodor, 1841-1914",A5643
"Mayhoff, Karl Friedrich Theodor",A5643
"Mayhoff, Carl",A5643
Karl Mayhoff deutscher Klassischer Philologe und Gymnasialdirektor,A5643
"Mayhoff, Carolus (Karl Friedrich Theodor), 1841-1914",A5643
"Lohmeyer, Karl 1868-1956",A5662
"Lohmeyer, Carl Friedrich Wilhelm, n. 1868",A5662
Karl Lohmeyer,A5662
"Merkel, Rudolph, 1811-1885.",A5653
"Merkel, Rudolf, 1811-1885, helléniste",A5653
Rudolf Merkel deutscher Klassischer Philologe und Gymnasiallehrer,A5653
"Merkel, Rudolf",A5653
"Gemoll, Wilhelm",A5660
"Gemoll, Wilhelm, 1850-1934, helléniste",A5660
Wilhelm Gemoll deutscher Klassischer Philologe und Gymnasiallehrer,A5660
"Gemoll, Guilelmus",A5660
"Heuse, Otto 1902-",A5657
Lucius Marius Maximus Perpetuus Aurelianus,A5682
"Marius Maximus, c. 165-c. 230",A5682
"Marius Maximus, Lucius, 0160?-0230?, biographe",A5682
"Marius Maximus, Lucius",A5682
Robert II de France,A5680
Robert II de France Roi de France,A5680
Robert II roi de France 0972?-1031,A5680
"Robert II, 0972?-1031, roi de France",A5680
"Robert II. Frankreich, König 970-1031",A5680
Robert Pobożny (król Francji ; 972?-1031),A5680
"Robert II, roi de France, environ 972-1031",A5680
"Robert II, King of France ca. 970-1031",A5680
"Robert II., Roi de France 970c-1031",A5680
"Robert II, kung av Frankrike, ca 970-1031",A5680
"Robert II, King of France (le Pieux)",A5680
"Robert II le Pieux, koning van Frankrijk, ca. 970-1031",A5680
"Robert II, rei de França, aproximadament 970-1031",A5680
"Robert II., francouzský král, asi 970-1031",A5680
"רובר ה-2, מלך צרפת, 970?-1031",A5680
"Sirmond, Jacques, 1559-1651.",A5674
"Sirmond, Jacques",A5674
"Sirmond, Jacques, S.I., 1559-1651",A5674
"Sirmond, Jacques, 1559-1651, S.J.",A5674
Jacques Sirmond jésuite français,A5674
Vincentius Poeta 5. bzw. 5./6. Jh.,A5668
Vincentius Poeta 5. bzw. 5./6. Jh. n. Chr,A5668
Vincentius,A5668
"Garcia, Francisco, 1580-1659, S.J.",A5646
Francisco Garcia,A5646
"Garcia, Francisco, S.I., 1580-1659",A5646
"Koch, Wilhelm Daniel Joseph",A5647
"Koch, Wilhelm",A5647
Wilhelm Daniel Joseph Koch,A5647
"Koch, Wilh. Dan. Jos. (Wilhelm Daniel Joseph), 1771-1849",A5647
"Astruc, Jean, 1684-1766.",A5648
Jean Astruc médecin français,A5648
Jean Astruc,A5648
"Astruc, Jean",A5648
"Astruc, John, 1684-1766",A5648
"Hahn, Wiktor",A5658
Wiktor Hahn,A5658
"Müller, C. F. W. Carl Friedrich Wilhelm 1830-1903",A5651
"Müller, Karl 1830-1903",A5651
"Müller, Carl Friedrich Wilhelm, 1830-1903",A5651
"Müller, Carl Friedrich Wilhelm, 1830-1903, philologue",A5651
"Müller, Carl F. W. 1830-1903",A5651
"Müller, C.F.W.",A5651
"Müller, Carl Friedrich, 1830-1903",A5651
"Müller, Karl Friedrich Wilhelm, 1830-1903",A5651
Carl Friedrich Wilhelm Müller deutscher Klassischer Philologe,A5651
"Novati, Francesco",A5661
Francesco Novati philologue italien,A5661
"Schmidt, Paul W.",A5663
"Schmidt, Paul-Willi.",A5663
"Bourchenin, Pierre-Daniel, 1853-1933",A5652
"Bourchenin, Pierre Daniel, n. 1853",A5652
"Bourchenin, Pierre-Daniel",A5652
Daniel Bourchenin,A5652
"Bourchenin, P.-Daniel (Pierre Daniel)",A5652
"Nordmeyer, Gustavus",A5659
Gustav Nordmeyer,A5659
"Ponori Thewrewk, Emil 1838-1917",A5664
"Ponori Thewrewk, Emil",A5664
"Thewrewk, Emil, 1838-1917",A5664
"Ponori Thewrewk Emil (1838-1917) magyar klasszika-filológus, egyetemi tanár, műfordító, az MTA tagja",A5664
"Thewrewk, Emil (Aemilius), 1838-1917",A5664
"Ponor, Aemilius Thewrewk de",A5664
"Bubnov, Nikolaj Mihajlovič (1858-1943).",A5656
"Bubnov, Nikolaj M. 1858-1943",A5656
"Bubnov, Nikolaĭ Mikhaĭlovich",A5656
"Бубнов, Николай Михайлович",A5656
"Bubnov, Nikolaj Michajlovič, 1858-1943",A5656
"Bubnoff, N. von",A5656
"Gundermann, Gotthold, 1859-1921",A5665
"Gundermann, Gotthold",A5665
"Gundermann, Gottholdus",A5665
Gotthold Gundermann,A5665
Sextus Caecilius Africanus,A5669
"Africanus, Sextus Caecilius ca. 2. Jh.",A5669
"Africanus, Sextus Caecilus 0115?-0170?",A5669
"Africanus, Sex. Caecilius",A5669
Albéric du Mont-Cassin 1101?-1146?,A5678
Albericus de Settefrati ca. 1101-nach 1146,A5678
Alberico da Settefrati monaco italiano,A5678
"Albericus Casinensis, iunior, sec. XII",A5678
"Barthélemy, Nicolas, 1478-1535",A5666
"Barthélemy, Nicolas",A5666
Nicolas Barthélemy de Loches poète français,A5666
"Barthélemy, Nicolas (Nicolaus), fl. 1537-1541",A5666
"Barthélemy, Nicolas, 1478-c. 1531",A5666
"Boncompagno, da Signa, ca. 1165-ca. 1240.",A5675
Boncompagno da Signa (około 1165-około 1240).,A5675
"Boncompagno da Signa grammatico, scrittore e filosofo italiano",A5675
"Boncompagno da Signa, asi 1165-asi 1240",A5675
"Boncompagno, da Signa, ap 1165-ap 1240",A5675
"Boncompagno da Signa, c. 1165-c. 1240",A5675
"Claude I, 0010 av. J.-C.-0054, empereur romain",A5672
"Claudius I. Römisches Reich, Kaiser v10-54",A5672
Claudi 10 aC-54 dC emperador de Roma I,A5672
"Claudius, Romeins keizer, 10 v. Chr.-54 na Chr.",A5672
Klaudiusz (cesarz rzymski ; 10 p.n.e.-54),A5672
"Claudi I, emperador de Roma, 10 aC-54 dC",A5672
Claudius Caesar romersk keiser 10 f.Kr.-54 e.Kr.,A5672
"קלאודיוס, קיסר רומי, 10 לפנה""ס-54",A5672
"Klaudijs, Romas imperators, 10 p.m.ē.-54 m.ē.",A5672
"Claudius, imperatore romano, 10 a.C.-54 d.C.",A5672
"Claudius, Emperor of Rome (Roman emperor, 10 BCE-54 CE)",A5672
"Claudius, keisari Rómaveldis, 10 f.Kr.-54 e.Kr",A5672
"Claude Ier, empereur romain, 10 av. J.-C.-54",A5672
"Claudius Tiberius Nero Germanicus, římský císař, 10 př. Kr.-54 po Kr.",A5672
"Claudius Nero Germanicus, Tiberius, Rooma keiser, 10 e.Kr.-54 p.Kr.",A5672
"Claudius Caesar Augustus Germanicus, Tiberius, imperatore romano, 10 a.C.-54 d.C.",A5672
"Claudius Nero Germanicus, Tiberius, imperatore romano, 10 a.C.-54 d.C.",A5672
Claudius император римский 10 до н.э.-54 н.э.,A5672
Claudius 10 pr. Kr.-54 Romos imperatorius,A5672
"Claudio I, Emperador de Roma",A5672
"Claudio, Imperador de Roma, 10 A.C.-54 D.C.",A5672
"Claudius Drusus, Tiberius, imperatore romano, 10 a.C.-54 d.C.",A5672
"Claudius, kejsare av Romerska riket, 10 f.Kr.-54 e.Kr",A5672
Κλαύδιος Αυτοκράτορας της Ρώμης (10 π.Χ.-54 μ.Χ.),A5672
"Clovis I, 0465-0511, roi des Francs",A5681
Clovis Ier roi des Francs 0465-0511,A5681
"Chlodwig I. Fränkisches Reich, König 466-511",A5681
Clovis 0465-0511 roi des Francs I,A5681
Chlodwig I (król Franków ; 465-511),A5681
"Chlodovech, koning der Franken, ca. 466-511",A5681
"Clovis, roi des Francs, environ 466-511",A5681
"Clovis, 466-511, フランク王",A5681
"Chlodvík I., franský král, 465-511",A5681
"Clovis, King of the Franks, ca. 466-511",A5681
"Galère, 0250?-0311, empereur romain",A5670
Gaius Galerius Valerius Maximianus,A5670
Galerius approximately 260-313 Emperor of Rome,A5670
"Maximianus Römisches Reich, Kaiser 250-311",A5670
Galeriusz (cesarz rzymski ; 250-311),A5670
"Galerius, Emperor of Rome (Roman emperor, ca. 260-311 CE)",A5670
"Maximianus, Gaius Valerius, Romeins keizer, ca. 260-311",A5670
"Gallienus, Emperor of Rome (Roman emperor, ca. 218-268 CE)",A5679
"Gallienus, Emperor of Rome",A5679
"גליאנוס, קיסר רומי, 233?-268",A5679
"Gallienus, Publius Licinius Egnatius 233?-268 Emperor of Rome",A5679
"Innocent VIII, 1432-1492, pape",A5667
Innocentius 1432-1492 папа VIII,A5667
Innozenz VIII. Papst 1432-1492,A5667
Innocentius PP. VIII,A5667
Innocenty VIII (papież ; 1432-1492).,A5667
"Innocentius PP. VIII, 1432-1492",A5667
"Innocentius VIII, paus, 1432-1492",A5667
"Innocenci VIII, papa, 1432-1492",A5667
"Innocentius VIII., Papa 1432-1492",A5667
"Inocenc VIII., papež, 1432-1492",A5667
Innocentius VIII  <papa>,A5667
Innocentius VIII 1432–1492 Papa,A5667
"Innocent VIII, Pope (Italian pope, 1432-1492)",A5667
Innocens VIII pave 1432-1492,A5667
Innocentius папа VIII 1432-1492,A5667
"Innocentius VIII, påve, 1432-1492",A5667
"Innocent VIII, pape, 1432-1492",A5667
"Innocent VIII, pape",A5667
"Inocêncio VIII, Papa, 1432-1492.",A5667
"Institoris, Heinrich, 1430-1505.",A5676
"Institoris, Henricus, 1430?-1505",A5676
"Institoris, Heinrich, asi 1430-1505",A5676
"Institoris, Henricus",A5676
"Institoris, Heinrich",A5676
"Institoris, Heinrich, O.P., 1430-1505",A5676
"Kramer, Heinrich 1430-1505",A5676
"Institoris, H. 1430-1505 Heinrich",A5676
"Kramer, Heinrich, O.P., 1430-1505",A5676
"Kramer, Heinrich",A5676
"Инститорис, Г. 1430-1505 Генрих",A5676
"Kraemer, Heinrich, O.P., 1430-1505",A5676
"Institoris, Henricus, ?-1508, O.P.",A5676
ماغنوس مكسيموس,A5673
Maximus -388 Emperor of the West,A5673
Magnus Maksymus (cesarz rzymski ; 335?-388),A5673
"Maximus Römisches Reich, Kaiser 335-388",A5673
"Maximus, Magnus Clemens, 03..-0388",A5673
